Date,Open,High,Low,Close,Adj Close,Volume
2021-09-14,99.019997,99.019997,99.019997,99.019997,95.415565,0
2021-09-15,100.040001,100.040001,100.040001,100.040001,96.398453,0
2021-09-16,99.480003,99.480003,99.480003,99.480003,95.858841,0
2021-09-17,98.599998,98.599998,98.599998,98.599998,95.010857,0
2021-09-20,97.449997,97.449997,97.449997,97.449997,93.902733,0
2021-09-21,96.989998,96.989998,96.989998,96.989998,93.459473,0
2021-09-22,98.000000,98.000000,98.000000,98.000000,94.432693,0
2021-09-23,99.519997,99.519997,99.519997,99.519997,95.897385,0
2021-09-24,99.650002,99.650002,99.650002,99.650002,96.022652,0
2021-09-27,100.050003,100.050003,100.050003,100.050003,96.408096,0
2021-09-28,98.360001,98.360001,98.360001,98.360001,95.092293,0
2021-09-29,98.410004,98.410004,98.410004,98.410004,95.140648,0
2021-09-30,96.519997,96.519997,96.519997,96.519997,93.313423,0
2021-10-01,98.029999,98.029999,98.029999,98.029999,94.773262,0
2021-10-04,97.419998,97.419998,97.419998,97.419998,94.183517,0
2021-10-05,98.360001,98.360001,98.360001,98.360001,95.092293,0
2021-10-06,98.699997,98.699997,98.699997,98.699997,95.421005,0
2021-10-07,99.650002,99.650002,99.650002,99.650002,96.339439,0
2021-10-08,99.510002,99.510002,99.510002,99.510002,96.204086,0
2021-10-11,98.730003,98.730003,98.730003,98.730003,95.450012,0
2021-10-12,98.599998,98.599998,98.599998,98.599998,95.324326,0
2021-10-13,98.830002,98.830002,98.830002,98.830002,95.546684,0
2021-10-14,100.610001,100.610001,100.610001,100.610001,97.267548,0
2021-10-15,101.430000,101.430000,101.430000,101.430000,98.060295,0
2021-10-18,101.559998,101.559998,101.559998,101.559998,98.185982,0
2021-10-19,102.080002,102.080002,102.080002,102.080002,98.688713,0
2021-10-20,102.629997,102.629997,102.629997,102.629997,99.220428,0
2021-10-21,102.989998,102.989998,102.989998,102.989998,99.568481,0
2021-10-22,103.199997,103.199997,103.199997,103.199997,99.771500,0
2021-10-25,103.610001,103.610001,103.610001,103.610001,100.167885,0
2021-10-26,102.980003,102.980003,102.980003,102.980003,99.558823,0
2021-10-27,101.510002,101.510002,101.510002,101.510002,98.137650,0
2021-10-28,102.970001,102.970001,102.970001,102.970001,99.549149,0
2021-10-29,103.059998,103.059998,103.059998,103.059998,99.636139,0
2021-11-01,103.779999,103.779999,103.779999,103.779999,100.332230,0
2021-11-02,104.190002,104.190002,104.190002,104.190002,100.728600,0
2021-11-03,104.199997,104.199997,104.199997,104.199997,100.738274,0
2021-11-04,104.639999,104.639999,104.639999,104.639999,101.163666,0
2021-11-05,105.839996,105.839996,105.839996,105.839996,102.323792,0
2021-11-08,106.320000,106.320000,106.320000,106.320000,102.787857,0
2021-11-09,106.470001,106.470001,106.470001,106.470001,102.932869,0
2021-11-10,105.730003,105.730003,105.730003,105.730003,102.217461,0
2021-11-11,105.550003,105.550003,105.550003,105.550003,102.043427,0
2021-11-12,106.410004,106.410004,106.410004,106.410004,102.874855,0
2021-11-15,106.419998,106.419998,106.419998,106.419998,102.884537,0
2021-11-16,106.570000,106.570000,106.570000,106.570000,103.029549,0
2021-11-17,105.970001,105.970001,105.970001,105.970001,102.449471,0
2021-11-18,105.669998,105.669998,105.669998,105.669998,102.159431,0
2021-11-19,105.230003,105.230003,105.230003,105.230003,101.734070,0
2021-11-22,105.410004,105.410004,105.410004,105.410004,101.908089,0
2021-11-23,105.580002,105.580002,105.580002,105.580002,102.072441,0
2021-11-24,105.440002,105.440002,105.440002,105.440002,101.937096,0
2021-11-26,102.360001,102.360001,102.360001,102.360001,98.959412,0
2021-11-29,102.629997,102.629997,102.629997,102.629997,99.220428,0
2021-11-30,99.889999,99.889999,99.889999,99.889999,96.571457,0
2021-12-01,98.279999,98.279999,98.279999,98.279999,95.014961,0
2021-12-02,101.239998,101.239998,101.239998,101.239998,97.876617,0
2021-12-03,100.809998,100.809998,100.809998,100.809998,97.460899,0
2021-12-06,102.580002,102.580002,102.580002,102.580002,99.172112,0
2021-12-07,103.730003,103.730003,103.730003,103.730003,100.283897,0
2021-12-08,104.050003,104.050003,104.050003,104.050003,100.593262,0
2021-12-09,103.419998,103.419998,103.419998,103.419998,99.984192,0
2021-12-10,103.629997,103.629997,103.629997,103.629997,100.187218,0
2021-12-13,102.529999,102.529999,102.529999,102.529999,99.123772,0
2021-12-14,101.529999,101.529999,101.529999,101.529999,98.156975,0
2021-12-15,102.110001,102.110001,102.110001,102.110001,99.022011,0
2021-12-16,101.839996,101.839996,101.839996,101.839996,98.760170,0
2021-12-17,100.449997,100.449997,100.449997,100.449997,97.412209,0
2021-12-20,98.739998,98.739998,98.739998,98.739998,95.753929,0
2021-12-21,100.970001,100.970001,100.970001,100.970001,97.916489,0
2021-12-22,101.440002,101.440002,101.440002,101.440002,98.372269,0
2021-12-23,102.639999,102.639999,102.639999,102.639999,99.535980,0
2021-12-27,103.730003,103.730003,103.730003,103.730003,100.593018,0
2021-12-28,104.040001,104.040001,104.040001,104.040001,100.893646,0
2021-12-29,104.230003,104.230003,104.230003,104.230003,101.077896,0
2021-12-30,103.839996,103.839996,103.839996,103.839996,100.699684,0
2021-12-31,104.250000,104.250000,104.250000,104.250000,101.097290,0
2022-01-03,103.650002,103.650002,103.650002,103.650002,100.515434,0
2022-01-04,105.529999,105.529999,105.529999,105.529999,102.338577,0
2022-01-05,104.029999,104.029999,104.029999,104.029999,100.883942,0
2022-01-06,104.320000,104.320000,104.320000,104.320000,101.165176,0
2022-01-07,103.889999,103.889999,103.889999,103.889999,100.748177,0
2022-01-10,102.839996,102.839996,102.839996,102.839996,99.729927,0
2022-01-11,103.610001,103.610001,103.610001,103.610001,100.476646,0
2022-01-12,103.760002,103.760002,103.760002,103.760002,100.622108,0
2022-01-13,103.860001,103.860001,103.860001,103.860001,100.719086,0
2022-01-14,103.239998,103.239998,103.239998,103.239998,100.117836,0
2022-01-18,101.720001,101.720001,101.720001,101.720001,98.643814,0
2022-01-19,100.540001,100.540001,100.540001,100.540001,97.499489,0
2022-01-20,99.250000,99.250000,99.250000,99.250000,96.248497,0
2022-01-21,98.089996,98.089996,98.089996,98.089996,95.123581,0
2022-01-24,98.860001,98.860001,98.860001,98.860001,95.870285,0
2022-01-25,97.550003,97.550003,97.550003,97.550003,94.599907,0
2022-01-26,96.660004,96.660004,96.660004,96.660004,93.736832,0
2022-01-27,95.459999,95.459999,95.459999,95.459999,92.573105,0
2022-01-28,96.339996,96.339996,96.339996,96.339996,93.426491,0
2022-01-31,97.800003,97.800003,97.800003,97.800003,94.842354,0
2022-02-01,99.150002,99.150002,99.150002,99.150002,96.151520,0
2022-02-02,99.550003,99.550003,99.550003,99.550003,96.539429,0
2022-02-03,97.769997,97.769997,97.769997,97.769997,94.813255,0
2022-02-04,96.940002,96.940002,96.940002,96.940002,94.008354,0
2022-02-07,97.059998,97.059998,97.059998,97.059998,94.124733,0
2022-02-08,98.269997,98.269997,98.269997,98.269997,95.298126,0
2022-02-09,99.860001,99.860001,99.860001,99.860001,96.840057,0
2022-02-10,98.059998,98.059998,98.059998,98.059998,95.094482,0
2022-02-11,96.440002,96.440002,96.440002,96.440002,93.523483,0
2022-02-14,96.190002,96.190002,96.190002,96.190002,93.281052,0
2022-02-15,97.930000,97.930000,97.930000,97.930000,94.968422,0
2022-02-16,98.419998,98.419998,98.419998,98.419998,95.443596,0
2022-02-17,96.589996,96.589996,96.589996,96.589996,93.668930,0
2022-02-18,95.769997,95.769997,95.769997,95.769997,92.873741,0
2022-02-22,94.629997,94.629997,94.629997,94.629997,91.768211,0
2022-02-23,92.690002,92.690002,92.690002,92.690002,89.886887,0
2022-02-24,94.279999,94.279999,94.279999,94.279999,91.428810,0
2022-02-25,96.550003,96.550003,96.550003,96.550003,93.630150,0
2022-02-28,97.309998,97.309998,97.309998,97.309998,94.367165,0
2022-03-01,95.699997,95.699997,95.699997,95.699997,92.805840,0
2022-03-02,97.830002,97.830002,97.830002,97.830002,94.871437,0
2022-03-03,97.629997,97.629997,97.629997,97.629997,94.677490,0
2022-03-04,97.089996,97.089996,97.089996,97.089996,94.153824,0
2022-03-07,94.339996,94.339996,94.339996,94.339996,91.486977,0
2022-03-08,94.120003,94.120003,94.120003,94.120003,91.273636,0
2022-03-09,96.110001,96.110001,96.110001,96.110001,93.203453,0
2022-03-10,96.000000,96.000000,96.000000,96.000000,93.096786,0
2022-03-11,95.300003,95.300003,95.300003,95.300003,92.417953,0
2022-03-14,95.309998,95.309998,95.309998,95.309998,92.427643,0
2022-03-15,96.830002,96.830002,96.830002,96.830002,93.901688,0
2022-03-16,98.489998,98.489998,98.489998,98.489998,95.511482,0
2022-03-17,99.849998,99.849998,99.849998,99.849998,96.830353,0
2022-03-18,100.370003,100.370003,100.370003,100.370003,97.334633,0
2022-03-21,100.279999,100.279999,100.279999,100.279999,97.247345,0
2022-03-22,100.849998,100.849998,100.849998,100.849998,97.800117,0
2022-03-23,99.459999,99.459999,99.459999,99.459999,96.743774,0
2022-03-24,100.209999,100.209999,100.209999,100.209999,97.473297,0
2022-03-25,100.639999,100.639999,100.639999,100.639999,97.891548,0
2022-03-28,100.669998,100.669998,100.669998,100.669998,97.920723,0
2022-03-29,101.949997,101.949997,101.949997,101.949997,99.165764,0
2022-03-30,101.500000,101.500000,101.500000,101.500000,98.728065,0
2022-03-31,99.930000,99.930000,99.930000,99.930000,97.200928,0
2022-04-01,99.430000,99.430000,99.430000,99.430000,96.714584,0
2022-04-04,99.360001,99.360001,99.360001,99.360001,96.646507,0
2022-04-05,97.720001,97.720001,97.720001,97.720001,95.051292,0
2022-04-06,96.669998,96.669998,96.669998,96.669998,94.029961,0
2022-04-07,96.809998,96.809998,96.809998,96.809998,94.166138,0
2022-04-08,96.139999,96.139999,96.139999,96.139999,93.514435,0
2022-04-11,95.870003,95.870003,95.870003,95.870003,93.251816,0
2022-04-12,95.750000,95.750000,95.750000,95.750000,93.135094,0
2022-04-13,96.790001,96.790001,96.790001,96.790001,94.146683,0
2022-04-14,96.529999,96.529999,96.529999,96.529999,93.893791,0
2022-04-18,96.110001,96.110001,96.110001,96.110001,93.485260,0
2022-04-19,98.099998,98.099998,98.099998,98.099998,95.420898,0
2022-04-20,98.639999,98.639999,98.639999,98.639999,95.946167,0
2022-04-21,97.480003,97.480003,97.480003,97.480003,94.817848,0
2022-04-22,95.110001,95.110001,95.110001,95.110001,92.512566,0
2022-04-25,95.260002,95.260002,95.260002,95.260002,92.658470,0
2022-04-26,92.980003,92.980003,92.980003,92.980003,90.440742,0
2022-04-27,93.239998,93.239998,93.239998,93.239998,90.693626,0
2022-04-28,94.500000,94.500000,94.500000,94.500000,91.919235,0
2022-04-29,92.059998,92.059998,92.059998,92.059998,89.545853,0
2022-05-02,92.239998,92.239998,92.239998,92.239998,89.720940,0
2022-05-03,92.830002,92.830002,92.830002,92.830002,90.294846,0
2022-05-04,95.400002,95.400002,95.400002,95.400002,92.794647,0
2022-05-05,92.650002,92.650002,92.650002,92.650002,90.119759,0
2022-05-06,91.820000,91.820000,91.820000,91.820000,89.312416,0
2022-05-09,89.370003,89.370003,89.370003,89.370003,86.929329,0
2022-05-10,88.800003,88.800003,88.800003,88.800003,86.374908,0
2022-05-11,87.660004,87.660004,87.660004,87.660004,85.266029,0
2022-05-12,88.019997,88.019997,88.019997,88.019997,85.616188,0
2022-05-13,89.440002,89.440002,89.440002,89.440002,86.997421,0
2022-05-16,89.169998,89.169998,89.169998,89.169998,86.734787,0
2022-05-17,91.339996,91.339996,91.339996,91.339996,88.845528,0
2022-05-18,87.910004,87.910004,87.910004,87.910004,85.509216,0
2022-05-19,87.430000,87.430000,87.430000,87.430000,85.042305,0
2022-05-20,86.610001,86.610001,86.610001,86.610001,84.244690,0
2022-05-23,87.940002,87.940002,87.940002,87.940002,85.538383,0
2022-05-24,87.550003,87.550003,87.550003,87.550003,85.159035,0
2022-05-25,88.260002,88.260002,88.260002,88.260002,85.849655,0
2022-05-26,90.110001,90.110001,90.110001,90.110001,87.649117,0
2022-05-27,92.099998,92.099998,92.099998,92.099998,89.584770,0
2022-05-31,91.309998,91.309998,91.309998,91.309998,88.816353,0
2022-06-01,90.730003,90.730003,90.730003,90.730003,88.252197,0
2022-06-02,92.760002,92.760002,92.760002,92.760002,90.226753,0
2022-06-03,92.320000,92.320000,92.320000,92.320000,89.798759,0
2022-06-06,92.870003,92.870003,92.870003,92.870003,90.333748,0
2022-06-07,94.019997,94.019997,94.019997,94.019997,91.452324,0
2022-06-08,92.269997,92.269997,92.269997,92.269997,89.750122,0
2022-06-09,90.510002,90.510002,90.510002,90.510002,88.038200,0
2022-06-10,87.739998,87.739998,87.739998,87.739998,85.343842,0
2022-06-13,84.730003,84.730003,84.730003,84.730003,82.416046,0
2022-06-14,84.470001,84.470001,84.470001,84.470001,82.163132,0
2022-06-15,85.389999,85.389999,85.389999,85.389999,83.058022,0
2022-06-16,82.070000,82.070000,82.070000,82.070000,79.828690,0
2022-06-17,82.110001,82.110001,82.110001,82.110001,79.867592,0
2022-06-21,83.459999,83.459999,83.459999,83.459999,81.180717,0
2022-06-22,82.769997,82.769997,82.769997,82.769997,80.818474,0
2022-06-23,82.599998,82.599998,82.599998,82.599998,80.652481,0
2022-06-24,85.519997,85.519997,85.519997,85.519997,83.503624,0
2022-06-27,85.440002,85.440002,85.440002,85.440002,83.425529,0
2022-06-28,84.260002,84.260002,84.260002,84.260002,82.273346,0
2022-06-29,83.690002,83.690002,83.690002,83.690002,81.716789,0
2022-06-30,83.940002,83.940002,83.940002,83.940002,81.960899,0
2022-07-01,84.769997,84.769997,84.769997,84.769997,82.771324,0
2022-07-05,83.779999,83.779999,83.779999,83.779999,81.804665,0
2022-07-06,84.059998,84.059998,84.059998,84.059998,82.078064,0
2022-07-07,85.320000,85.320000,85.320000,85.320000,83.308350,0
2022-07-08,84.940002,84.940002,84.940002,84.940002,82.937309,0
2022-07-11,84.199997,84.199997,84.199997,84.199997,82.214752,0
2022-07-12,83.919998,83.919998,83.919998,83.919998,81.941368,0
2022-07-13,83.080002,83.080002,83.080002,83.080002,81.121162,0
2022-07-14,82.529999,82.529999,82.529999,82.529999,80.584129,0
2022-07-15,83.839996,83.839996,83.839996,83.839996,81.863251,0
2022-07-18,83.449997,83.449997,83.449997,83.449997,81.482437,0
2022-07-19,86.529999,86.529999,86.529999,86.529999,84.489830,0
2022-07-20,87.360001,87.360001,87.360001,87.360001,85.300262,0
2022-07-21,87.959999,87.959999,87.959999,87.959999,85.886108,0
2022-07-22,87.540001,87.540001,87.540001,87.540001,85.476021,0
2022-07-25,87.900002,87.900002,87.900002,87.900002,85.827522,0
2022-07-26,87.389999,87.389999,87.389999,87.389999,85.329544,0
2022-07-27,88.910004,88.910004,88.910004,88.910004,86.813705,0
2022-07-28,90.970001,90.970001,90.970001,90.970001,88.825142,0
2022-07-29,92.760002,92.760002,92.760002,92.760002,90.572937,0
2022-08-01,92.879997,92.879997,92.879997,92.879997,90.690109,0
2022-08-02,92.120003,92.120003,92.120003,92.120003,89.948029,0
2022-08-03,93.040001,93.040001,93.040001,93.040001,90.846336,0
2022-08-04,93.459999,93.459999,93.459999,93.459999,91.256424,0
2022-08-05,93.669998,93.669998,93.669998,93.669998,91.461487,0
2022-08-08,93.750000,93.750000,93.750000,93.750000,91.539589,0
2022-08-09,93.129997,93.129997,93.129997,93.129997,90.934212,0
2022-08-10,95.440002,95.440002,95.440002,95.440002,93.189743,0
2022-08-11,95.870003,95.870003,95.870003,95.870003,93.609604,0
2022-08-12,97.419998,97.419998,97.419998,97.419998,95.123062,0
2022-08-15,97.669998,97.669998,97.669998,97.669998,95.367172,0
2022-08-16,98.059998,98.059998,98.059998,98.059998,95.747978,0
2022-08-17,97.050003,97.050003,97.050003,97.050003,94.761787,0
2022-08-18,97.419998,97.419998,97.419998,97.419998,95.123062,0
2022-08-19,96.019997,96.019997,96.019997,96.019997,93.756065,0
2022-08-22,94.070000,94.070000,94.070000,94.070000,91.852051,0
2022-08-23,94.160004,94.160004,94.160004,94.160004,91.939926,0
2022-08-24,94.610001,94.610001,94.610001,94.610001,92.379311,0
2022-08-25,96.139999,96.139999,96.139999,96.139999,93.873238,0
2022-08-26,92.769997,92.769997,92.769997,92.769997,90.582703,0
2022-08-29,92.309998,92.309998,92.309998,92.309998,90.133545,0
2022-08-30,91.040001,91.040001,91.040001,91.040001,88.893486,0
2022-08-31,90.290001,90.290001,90.290001,90.290001,88.161171,0
2022-09-01,90.260002,90.260002,90.260002,90.260002,88.131889,0
2022-09-02,89.400002,89.400002,89.400002,89.400002,87.292168,0
2022-09-06,89.559998,89.559998,89.559998,89.559998,87.448387,0
2022-09-07,91.230003,91.230003,91.230003,91.230003,89.079018,0
2022-09-08,91.570000,91.570000,91.570000,91.570000,89.410995,0
2022-09-09,92.889999,92.889999,92.889999,92.889999,90.699867,0
2022-09-12,93.540001,93.540001,93.540001,93.540001,91.334549,0
2022-09-13,90.019997,90.019997,90.019997,90.019997,87.897530,0
2022-09-14,89.910004,89.910004,89.910004,89.910004,87.790138,0
2022-09-15,89.010002,89.010002,89.010002,89.010002,86.911362,0
2022-09-16,87.199997,87.199997,87.199997,87.199997,85.144020,0
2022-09-19,88.349998,88.349998,88.349998,88.349998,86.266914,0
2022-09-20,87.169998,87.169998,87.169998,87.169998,85.114731,0
2022-09-21,86.089996,86.089996,86.089996,86.089996,84.060188,0
2022-09-22,84.540001,84.540001,84.540001,84.540001,82.546745,0
2022-09-23,82.879997,82.879997,82.879997,82.879997,80.925880,0
2022-09-26,81.910004,81.910004,81.910004,81.910004,79.978752,0
2022-09-27,81.400002,81.400002,81.400002,81.400002,79.843391,0
2022-09-28,83.339996,83.339996,83.339996,83.339996,81.746292,0
2022-09-29,81.730003,81.730003,81.730003,81.730003,80.167091,0
2022-09-30,80.849998,80.849998,80.849998,80.849998,79.303902,0
2022-10-03,83.360001,83.360001,83.360001,83.360001,81.765907,0
2022-10-04,86.430000,86.430000,86.430000,86.430000,84.777206,0
2022-10-05,85.940002,85.940002,85.940002,85.940002,84.296577,0
2022-10-06,85.089996,85.089996,85.089996,85.089996,83.462822,0
2022-10-07,83.279999,83.279999,83.279999,83.279999,81.687439,0
2022-10-10,83.500000,83.500000,83.500000,83.500000,81.903236,0
2022-10-11,83.360001,83.360001,83.360001,83.360001,81.765907,0
2022-10-12,82.669998,82.669998,82.669998,82.669998,81.089104,0
2022-10-13,84.330002,84.330002,84.330002,84.330002,82.717369,0
2022-10-14,82.300003,82.300003,82.300003,82.300003,80.726189,0
2022-10-17,84.360001,84.360001,84.360001,84.360001,82.746788,0
2022-10-18,86.330002,86.330002,86.330002,86.330002,84.679123,0
2022-10-19,85.519997,85.519997,85.519997,85.519997,83.884598,0
2022-10-20,83.930000,83.930000,83.930000,83.930000,82.325012,0
2022-10-21,86.110001,86.110001,86.110001,86.110001,84.463326,0
2022-10-24,87.199997,87.199997,87.199997,87.199997,85.532471,0
2022-10-25,88.550003,88.550003,88.550003,88.550003,86.856667,0
2022-10-26,88.760002,88.760002,88.760002,88.760002,87.062645,0
2022-10-27,89.639999,89.639999,89.639999,89.639999,87.925819,0
2022-10-28,91.620003,91.620003,91.620003,91.620003,89.867966,0
2022-10-31,91.370003,91.370003,91.370003,91.370003,89.622726,0
2022-11-01,91.510002,91.510002,91.510002,91.510002,89.760063,0
2022-11-02,89.559998,89.559998,89.559998,89.559998,87.847343,0
2022-11-03,90.269997,90.269997,90.269997,90.269997,88.543770,0
2022-11-04,91.580002,91.580002,91.580002,91.580002,89.828720,0
2022-11-07,92.570000,92.570000,92.570000,92.570000,90.799789,0
2022-11-08,93.269997,93.269997,93.269997,93.269997,91.486404,0
2022-11-09,91.809998,91.809998,91.809998,91.809998,90.054314,0
2022-11-10,96.150002,96.150002,96.150002,96.150002,94.311333,0
2022-11-11,96.110001,96.110001,96.110001,96.110001,94.272095,0
2022-11-14,95.419998,95.419998,95.419998,95.419998,93.595291,0
2022-11-15,96.379997,96.379997,96.379997,96.379997,94.536926,0
2022-11-16,95.529999,95.529999,95.529999,95.529999,93.703186,0
2022-11-17,95.230003,95.230003,95.230003,95.230003,93.408928,0
2022-11-18,95.919998,95.919998,95.919998,95.919998,94.085732,0
2022-11-21,96.160004,96.160004,96.160004,96.160004,94.321144,0
2022-11-22,96.849998,96.849998,96.849998,96.849998,94.997948,0
2022-11-23,97.220001,97.220001,97.220001,97.220001,95.360870,0
2022-11-25,97.589996,97.589996,97.589996,97.589996,95.723801,0
2022-11-28,95.739998,95.739998,95.739998,95.739998,93.909172,0
2022-11-29,96.199997,96.199997,96.199997,96.199997,94.360367,0
2022-11-30,97.989998,97.989998,97.989998,97.989998,96.116142,0
2022-12-01,97.980003,97.980003,97.980003,97.980003,96.106331,0
2022-12-02,98.550003,98.550003,98.550003,98.550003,96.665428,0
2022-12-05,96.730003,96.730003,96.730003,96.730003,94.880241,0
2022-12-06,95.589996,95.589996,95.589996,95.589996,93.762039,0
2022-12-07,95.410004,95.410004,95.410004,95.410004,93.585480,0
2022-12-08,95.940002,95.940002,95.940002,95.940002,94.105347,0
2022-12-09,95.150002,95.150002,95.150002,95.150002,93.330452,0
2022-12-12,96.690002,96.690002,96.690002,96.690002,94.841011,0
2022-12-13,97.129997,97.129997,97.129997,97.129997,95.272583,0
2022-12-14,96.519997,96.519997,96.519997,96.519997,95.090332,0
2022-12-15,94.080002,94.080002,94.080002,94.080002,92.686462,0
2022-12-16,93.559998,93.559998,93.559998,93.559998,92.174171,0
2022-12-19,92.889999,92.889999,92.889999,92.889999,91.514091,0
2022-12-20,93.040001,93.040001,93.040001,93.040001,91.661880,0
2022-12-21,94.730003,94.730003,94.730003,94.730003,93.326851,0
2022-12-22,93.440002,93.440002,93.440002,93.440002,92.055962,0
2022-12-23,93.980003,93.980003,93.980003,93.980003,92.587959,0
2022-12-27,94.199997,94.199997,94.199997,94.199997,92.804688,0
2022-12-28,92.910004,92.910004,92.910004,92.910004,91.533798,0
2022-12-29,94.269997,94.269997,94.269997,94.269997,92.873650,0
2022-12-30,93.889999,93.889999,93.889999,93.889999,92.499290,0
2023-01-03,94.080002,94.080002,94.080002,94.080002,92.686462,0
2023-01-04,94.980003,94.980003,94.980003,94.980003,93.573143,0
2023-01-05,93.900002,93.900002,93.900002,93.900002,92.509140,0
2023-01-06,96.419998,96.419998,96.419998,96.419998,94.991814,0
2023-01-09,96.220001,96.220001,96.220001,96.220001,94.794777,0
2023-01-10,96.900002,96.900002,96.900002,96.900002,95.464699,0
2023-01-11,97.919998,97.919998,97.919998,97.919998,96.469589,0
2023-01-12,98.580002,98.580002,98.580002,98.580002,97.119820,0
2023-01-13,98.669998,98.669998,98.669998,98.669998,97.208481,0
2023-01-17,97.940002,97.940002,97.940002,97.940002,96.489296,0
2023-01-18,96.320000,96.320000,96.320000,96.320000,94.893295,0
2023-01-19,94.400002,94.400002,94.400002,94.400002,93.001732,0
2023-01-20,95.900002,95.900002,95.900002,95.900002,94.479515,0
2023-01-23,97.019997,97.019997,97.019997,97.019997,95.582924,0
2023-01-24,97.519997,97.519997,97.519997,97.519997,96.075516,0
2023-01-25,97.139999,97.139999,97.139999,97.139999,95.701141,0
2023-01-26,97.669998,97.669998,97.669998,97.669998,96.223289,0
2023-01-27,98.120003,98.120003,98.120003,98.120003,96.666634,0
2023-01-30,97.129997,97.129997,97.129997,97.129997,95.691284,0
2023-01-31,99.080002,99.080002,99.080002,99.080002,97.612411,0
2023-02-01,100.070000,100.070000,100.070000,100.070000,98.587753,0
2023-02-02,101.050003,101.050003,101.050003,101.050003,99.553230,0
2023-02-03,100.510002,100.510002,100.510002,100.510002,99.021225,0
2023-02-06,100.129997,100.129997,100.129997,100.129997,98.646858,0
2023-02-07,100.570000,100.570000,100.570000,100.570000,99.080345,0
2023-02-08,99.949997,99.949997,99.949997,99.949997,98.469513,0
2023-02-09,98.959999,98.959999,98.959999,98.959999,97.494186,0
2023-02-10,99.440002,99.440002,99.440002,99.440002,97.967079,0
2023-02-13,100.349998,100.349998,100.349998,100.349998,98.863594,0
2023-02-14,100.260002,100.260002,100.260002,100.260002,98.774933,0
2023-02-15,101.070000,101.070000,101.070000,101.070000,99.572937,0
2023-02-16,100.120003,100.120003,100.120003,100.120003,98.637001,0
2023-02-17,100.599998,100.599998,100.599998,100.599998,99.109894,0
2023-02-21,98.169998,98.169998,98.169998,98.169998,96.715889,0
2023-02-22,98.059998,98.059998,98.059998,98.059998,96.607521,0
2023-02-23,98.559998,98.559998,98.559998,98.559998,97.100113,0
2023-02-24,97.959999,97.959999,97.959999,97.959999,96.508995,0
2023-02-27,98.720001,98.720001,98.720001,98.720001,97.257736,0
2023-02-28,98.540001,98.540001,98.540001,98.540001,97.080414,0
2023-03-01,98.949997,98.949997,98.949997,98.949997,97.484337,0
2023-03-02,100.019997,100.019997,100.019997,100.019997,98.538483,0
2023-03-03,101.150002,101.150002,101.150002,101.150002,99.651749,0
2023-03-06,100.669998,100.669998,100.669998,100.669998,99.178856,0
2023-03-07,99.519997,99.519997,99.519997,99.519997,98.045883,0
2023-03-08,99.720001,99.720001,99.720001,99.720001,98.242935,0
2023-03-09,98.120003,98.120003,98.120003,98.120003,96.666634,0
2023-03-10,96.040001,96.040001,96.040001,96.040001,94.617439,0
2023-03-13,95.209999,95.209999,95.209999,95.209999,93.799736,0
2023-03-14,96.410004,96.410004,96.410004,96.410004,94.981964,0
2023-03-15,94.000000,94.000000,94.000000,94.000000,92.607658,0
2023-03-16,95.180000,95.180000,95.180000,95.180000,93.770180,0
2023-03-17,93.410004,93.410004,93.410004,93.410004,92.026390,0
2023-03-20,94.639999,94.639999,94.639999,94.639999,93.238174,0
2023-03-21,95.949997,95.949997,95.949997,95.949997,94.528763,0
2023-03-22,94.059998,94.059998,94.059998,94.059998,92.666771,0
2023-03-23,93.449997,93.449997,93.449997,93.449997,92.371216,0
2023-03-24,93.690002,93.690002,93.690002,93.690002,92.608444,0
2023-03-27,94.519997,94.519997,94.519997,94.519997,93.428864,0
2023-03-28,95.019997,95.019997,95.019997,95.019997,93.923088,0
2023-03-29,96.239998,96.239998,96.239998,96.239998,95.129013,0
2023-03-30,96.580002,96.580002,96.580002,96.580002,95.465088,0
2023-03-31,97.959999,97.959999,97.959999,97.959999,96.829147,0
2023-04-03,98.139999,98.139999,98.139999,98.139999,97.007072,0
2023-04-04,95.730003,95.730003,95.730003,95.730003,94.624901,0
2023-04-05,94.379997,94.379997,94.379997,94.379997,93.290474,0
2023-04-06,94.250000,94.250000,94.250000,94.250000,93.161980,0
2023-04-10,95.330002,95.330002,95.330002,95.330002,94.229523,0
2023-04-11,95.959999,95.959999,95.959999,95.959999,94.852242,0
2023-04-12,96.290001,96.290001,96.290001,96.290001,95.178429,0
2023-04-13,96.720001,96.720001,96.720001,96.720001,95.603470,0
2023-04-14,96.550003,96.550003,96.550003,96.550003,95.435432,0
2023-04-17,97.320000,97.320000,97.320000,97.320000,96.196541,0
2023-04-18,97.699997,97.699997,97.699997,97.699997,96.572159,0
2023-04-19,97.660004,97.660004,97.660004,97.660004,96.532623,0
2023-04-20,97.580002,97.580002,97.580002,97.580002,96.453545,0
2023-04-21,97.339996,97.339996,97.339996,97.339996,96.216309,0
2023-04-24,97.500000,97.500000,97.500000,97.500000,96.374466,0
2023-04-25,95.769997,95.769997,95.769997,95.769997,94.664429,0
2023-04-26,94.029999,94.029999,94.029999,94.029999,92.944519,0
2023-04-27,95.980003,95.980003,95.980003,95.980003,94.872017,0
2023-04-28,96.910004,96.910004,96.910004,96.910004,95.791283,0
2023-05-01,97.459999,97.459999,97.459999,97.459999,96.334923,0
2023-05-02,96.690002,96.690002,96.690002,96.690002,95.573822,0
